"Provider","OUI","Product Class","Model Name","Serial Number","UF1","UF2","UF3","UF4","WAN MAC","TR-069 IP","Public IPv4","WAN IPv4","WAN IPv6","SW Version","Subscriber Key","Customer ID","Agreement ID","CR Method","Created","Last Contact","Status"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FCEC0","","","","","80:ab:4d:da:bb:e1","163.182.232.19","163.182.232.19","163.182.232.19","","3FE49996IJLJ03","10229769_9991004124@58502.com","10229769","9991004124","HTTP","2025-05-21 14:16:00 EDT","2025-11-17 18:40:25 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB6DB","","","","","80:ab:4d:d9:3d:91","163.182.226.205","163.182.226.205","163.182.226.205","","3FE49996IJLJ03","10220829_9991015852@58502.com","10220829","9991015852","HTTP","2025-05-21 14:20:31 EDT","2025-11-17 20:54:46 EST","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB4529A6","","","","","","192.168.1.64","163.182.226.205","","","3TN00626IJLJ03","10220829_9991015852@58502.com","10220829","9991015852","XMPP","2025-05-21 14:33:22 EDT","2025-11-17 14:11:53 EST","ERROR"
"Hay","F89B6E","Beacon 3.1","","ALCLEB48BA09","","","","","","0.0.0.0","163.182.233.95","","","Unknown","SN-ALCLEB48BA09@nosub.net","","","HTTP","2025-05-21 14:35:19 EDT","2025-07-27 20:56:36 EDT","BUSY"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B9E2","","","","","","0.0.0.0","163.182.239.157","","","Unknown","SN-ALCLEB48B9E2@nosub.net","","","HTTP","2025-05-21 14:56:49 EDT","2025-06-01 18:06:48 EDT","BUSY"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B644","","","","","","192.168.1.166","163.182.235.39","","","3TN00626IJLJ03","10214577_9991004362@58502.com","10214577","9991004362","XMPP","2025-05-21 15:21:08 EDT","2025-11-18 11:45:41 EST","ERROR"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B52B","","","","","","192.168.1.70","163.182.232.16","","","3TN00626IJLJ03","10229662_9991000526@58502.com","10229662","9991000526","XMPP","2025-05-22 09:02:59 EDT","2025-11-18 15:13:04 EST","ERROR"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7F07","","","","","80:ab:4d:a4:b2:f4","163.182.242.29","163.182.242.29","163.182.242.29","","3FE49996IJLJ03","10229424_9991008071@58502.com","10229424","9991008071","HTTP","2025-05-22 10:11:42 EDT","2025-10-13 06:49:43 EDT","OK"
"Hay","D0768F","GigaMesh","GM1028","CXNK009D6D58","restored","","","","d0:76:8f:f9:8f:ea","192.168.1.193","136.175.71.247","192.168.1.193","","23.4.0.1.115","10223987_9991005060@58502.com","10223987","9991005060","GW Port Mapping","2025-05-22 10:12:18 EDT","2025-11-18 15:35:24 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB99A","","","","","80:ab:4d:d9:69:81","163.182.233.61","163.182.233.61","163.182.233.61","","3FE49996IJLJ03","10233149_9991010077@58502.com","10233149","9991010077","HTTP","2025-05-22 12:04:17 EDT","2025-11-17 18:13:17 EST","OK"
"Hay","D0768F","GigaMesh","GM1028","CXNK009D6D73","restored","","","","d0:76:8f:f9:90:71","192.168.3.123","163.182.246.109","192.168.1.121","","23.4.0.1.115","10221714_9991004224@58502.com","10221714","9991004224","GW Port Mapping","2025-05-22 12:50:32 EDT","2025-11-18 15:39:01 EST","ERROR"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7EF6","","","","","80:ab:4d:a4:b1:e4","104.247.103.75","104.247.103.75","104.247.103.75","","3FE49996IJLJ03","10229242_9991008327@58502.com","10229242","9991008327","HTTP","2025-05-22 14:12:13 EDT","2025-11-17 22:33:10 EST","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B5E9","","","","","","192.168.1.67","163.182.234.217","","","3TN00626IJLJ03","10222871_9991005619@58502.com","10222871","9991005619","XMPP","2025-05-22 14:27:02 EDT","2025-11-18 15:22:25 EST","ERROR"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB1E4","","","","","80:ab:4d:d8:ee:21","163.182.233.71","163.182.233.71","163.182.233.71","","3FE49996IJLJ03","10233151_9991019110@58502.com","10233151","9991019110","HTTP","2025-05-22 14:38:57 EDT","2025-11-17 19:22:33 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7F26","","","","","80:ab:4d:a4:b4:e4","163.182.227.94","163.182.227.94","163.182.227.94","","3FE49996IJLJ03","10233145_9991018203@58502.com","10233145","9991018203","HTTP","2025-05-22 15:10:12 EDT","2025-11-17 16:43:26 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7FDD","","","","","80:ab:4d:a4:c0:54","163.182.250.16","163.182.250.16","163.182.250.16","","3FE49996IJLJ03","10233086_9991001408@58502.com","10233086","9991001408","HTTP","2025-05-23 08:25:29 EDT","2025-11-17 19:50:11 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FBA1B","","","","","80:ab:4d:d9:71:91","104.247.102.140","104.247.102.140","104.247.102.140","","3FE49996IJLJ03","10221937_9991005853@58502.com","10221937","9991005853","HTTP","2025-05-23 09:01:14 EDT","2025-11-18 14:12:16 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A765A","","","","","80:ab:4d:a4:28:24","163.182.235.227","163.182.235.227","163.182.235.227","","3FE49996IJLJ03","10233119_9991015501@58502.com","10233119","9991015501","HTTP","2025-05-23 11:27:41 EDT","2025-09-30 21:59:05 EDT","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB452C3D","","","","","","192.168.1.65","163.182.235.229","","","3TN00626IJLJ03","10233107_9991015359@58502.com","10233107","9991015359","XMPP","2025-05-23 13:02:57 EDT","2025-11-18 10:26:24 EST","ERROR"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A75FA","","","","","80:ab:4d:a4:22:24","163.182.232.5","163.182.232.5","163.182.232.5","","3FE49996IJLJ03","10233114_9991002238@58502.com","10233114","9991002238","HTTP","2025-05-23 13:26:07 EDT","2025-11-16 22:07:58 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB82B","","","","","80:ab:4d:d9:52:91","206.130.213.62","206.130.213.62","206.130.213.62","","3FE49996IJLJ03","10233078_9991012507@58502.com","10233078","9991012507","HTTP","2025-05-23 13:49:59 EDT","2025-11-17 20:10:38 EST","OK"
"Hay","EC4F82","ENT","844E-1","CXNK00359280","restored","GUI_PASS_2023-03","","","ec:4f:82:ac:68:af","163.182.246.61","163.182.246.61","163.182.246.61","","12.2.12.9.1","SN-CXNK00359280@nosub.net","","","HTTP","2025-05-23 14:22:05 EDT","2025-05-28 21:02:00 EDT","OFFLINE"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FCE1B","","","","","80:ab:4d:da:b1:91","163.182.232.3","163.182.232.3","163.182.232.3","","3FE49996IJLJ03","10226383_9991009620@58502.com","10226383","9991009620","HTTP","2025-05-23 14:57:30 EDT","2025-11-18 08:24:57 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A74A4","","","","","80:ab:4d:a4:0c:c4","163.182.225.119","163.182.225.119","163.182.225.119","","3FE49996IJLJ03","10210708_9991012687@58502.com","10210708","9991012687","HTTP","2025-05-24 08:19:57 EDT","2025-11-18 03:40:11 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB1AE","","","","","80:ab:4d:d8:ea:c1","136.175.69.72","136.175.69.72","136.175.69.72","","3FE49996IJLJ03","10227358_9991008317@58502.com","10227358","9991008317","HTTP","2025-05-25 10:46:03 EDT","2025-11-18 12:41:00 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FCE5C","","","","","80:ab:4d:da:b5:a1","206.130.215.93","206.130.215.93","206.130.215.93","","3FE49996IJLJ03","10202928_9991000622@58502.com","10202928","9991000622","HTTP","2025-05-26 09:11:54 EDT","2025-11-17 20:45:49 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7E60","","","","","80:ab:4d:a4:a8:84","104.247.103.254","104.247.103.254","104.247.103.254","","3FE49996IJLJ03","10233127_9991016815@58502.com","10233127","9991016815","HTTP","2025-05-26 09:15:41 EDT","2025-11-18 07:49:49 EST","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B9A4","","","","","","0.0.0.0","104.247.100.96","","","Unknown","10225445_9991007842@58502.com","10225445","9991007842","HTTP","2025-05-26 11:18:36 EDT","2025-11-17 23:43:00 EST","BUSY"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB5FB","","","","","80:ab:4d:d9:2f:91","163.182.244.82","163.182.244.82","163.182.244.82","","3FE49996IJKL03","SN-ALCLFD0FB5FB@nosub.net","","","HTTP","2025-05-26 12:43:28 EDT","2025-10-27 00:59:58 EDT","OK"
"Hay","04bc9f","GigaSpire","GS4220E","CXNK012A9A9E","restored","","","","04:bc:9f:7a:26:32","136.175.71.198","136.175.71.198","136.175.71.198","","23.4.0.1.128","10203510_9991000405@58502.com","10203510","9991000405","HTTP","2025-05-26 12:46:03 EDT","2025-11-17 23:38:54 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0106BA74","restored","","","","f8:85:f9:95:bc:fb","163.182.240.218","163.182.240.218","163.182.240.218","","23.4.0.1.128","10223380_9991002858@58502.com","10223380","9991002858","HTTP","2025-05-26 13:11:36 EDT","2025-11-17 17:07:04 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A6A35","","","","","80:ab:4d:a3:65:d4","45.59.97.114","45.59.97.114","45.59.97.114","","3FE49996IJLJ03","10223552_9991004150@58502.com","10223552","9991004150","HTTP","2025-05-26 15:22:21 EDT","2025-11-18 08:52:48 EST","OK"
"Hay","A08966","XS-2426X-A","XS-2426X-A","ALCLFDA90DD3","","","","","a0:89:66:87:9e:cc","104.247.100.119","104.247.100.119","104.247.100.119","","3FE49940IJMI13","10230873_9991018041@58502.com","10230873","9991018041","HTTP","2025-05-27 10:38:13 EDT","2025-11-18 14:43:16 EST","OK"
"Hay","A08966","XS-2426X-A","XS-2426X-A","ALCLFDA91718","","","","","a0:89:66:88:33:1c","163.182.234.225","163.182.234.225","163.182.234.225","","3FE49940IJMI13","10231584_9991012197@58502.com","10231584","9991012197","HTTP","2025-05-27 11:38:30 EDT","2025-11-18 11:41:04 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7FA7","","","","","80:ab:4d:a4:bc:f4","104.247.101.49","104.247.101.49","104.247.101.49","","3FE49996IJLJ03","10233163_9991014459@58502.com","10233163","9991014459","HTTP","2025-05-27 13:17:57 EDT","2025-08-07 12:42:42 EDT","OFFLINE"
"Hay","A08966","XS-2426X-A","XS-2426X-A","ALCLFDA914D1","","","","","a0:89:66:88:0e:ac","104.247.102.159","104.247.102.159","104.247.102.159","","3FE49940IJMI13","10230552_9991012666@58502.com","10230552","9991012666","HTTP","2025-05-27 13:52:54 EDT","2025-11-17 17:46:11 EST","OK"
"Hay","f885f9","GigaSpire","GS4220E","CXNK0106BAAA","restored","","","","f8:85:f9:95:bf:4d","45.59.99.112","45.59.99.112","45.59.99.112","","23.4.0.1.128","10233146_9991012496@58502.com","10233146","9991012496","HTTP","2025-05-27 14:49:13 EDT","2025-10-25 12:23:22 EDT","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB7E1","","","","","80:ab:4d:d9:4d:f1","104.247.100.218","104.247.100.218","104.247.100.218","","3FE49996IJLJ03","10233160_9991014652@58502.com","10233160","9991014652","HTTP","2025-05-28 08:52:50 EDT","2025-11-18 04:51:54 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB54B","","","","","80:ab:4d:d9:24:91","163.182.225.11","163.182.225.11","163.182.225.11","","3FE49996IJLJ03","10233152_9991012211@58502.com","10233152","9991012211","HTTP","2025-05-28 10:40:28 EDT","2025-10-22 15:27:37 EDT","OFFLINE"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB3A0","","","","","80:ab:4d:d9:09:e1","104.247.100.124","104.247.100.124","104.247.100.124","","3FE49996IJLJ03","10233158_9991019279@58502.com","10233158","9991019279","HTTP","2025-05-28 10:53:26 EDT","2025-11-18 12:35:29 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A6F73","","","","","80:ab:4d:a3:b9:b4","206.130.214.250","206.130.214.250","206.130.214.250","","3FE49996IJLJ03","10233201_9991006845@58502.com","10233201","9991006845","HTTP","2025-05-28 11:04:15 EDT","2025-11-18 01:16:28 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7DA1","","","","","80:ab:4d:a4:9c:94","163.182.234.156","163.182.234.156","163.182.234.156","","3FE49996IJLJ03","10233166_9991016483@58502.com","10233166","9991016483","HTTP","2025-05-28 11:04:47 EDT","2025-11-18 13:25:55 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7774","","","","","80:ab:4d:a4:39:c4","163.182.235.82","163.182.235.82","163.182.235.82","","3FE49996IJLJ03","10228541_9991006585@58502.com","10228541","9991006585","HTTP","2025-05-28 11:06:12 EDT","2025-10-20 08:50:57 EDT","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FBD8D","","","","","80:ab:4d:d9:a8:b1","206.130.212.216","206.130.212.216","206.130.212.216","","3FE49996IJLJ03","10216093_9991003806@58502.com","10216093","9991003806","HTTP","2025-05-28 11:06:42 EDT","2025-11-18 08:45:49 EST","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48BA0E","","","","","","192.168.1.65","104.247.100.124","","","3TN00626IJLJ03","10233158_9991019279@58502.com","10233158","9991019279","XMPP","2025-05-28 11:20:02 EDT","2025-11-18 14:49:35 EST","ERROR"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB3D1","","","","","80:ab:4d:d9:0c:f1","163.182.233.170","163.182.233.170","163.182.233.170","","3FE49996IJLJ03","10214192_9991009299@58502.com","10214192","9991009299","HTTP","2025-05-28 11:34:44 EDT","2025-11-03 04:43:04 EST","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B349","","","","","","0.0.0.0","104.247.100.124","","","Unknown","10233158_9991019279@58502.com","10233158","9991019279","HTTP","2025-05-28 11:59:59 EDT","2025-11-17 20:22:25 EST","BUSY"
"Hay","84d343","GigaSpire","GS4220E","CXNK00C53C19","restored","","","","84:d3:43:66:80:c6","136.175.71.15","136.175.71.15","136.175.71.15","","23.4.0.1.128","10227850_9991008127@58502.com","10227850","9991008127","HTTP","2025-05-28 12:22:25 EDT","2025-10-15 19:09:06 EDT","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FCD12","","","","","80:ab:4d:da:a1:01","163.182.246.154","163.182.246.154","163.182.246.154","","3FE49996IJKL03","10230787_9991011303@58502.com","10230787","9991011303","HTTP","2025-05-28 12:47:23 EDT","2025-10-15 14:40:05 EDT","OK"
"Hay","A08966","XS-2426X-A","XS-2426X-A","ALCLFDA9174E","","","","","a0:89:66:88:36:7c","163.182.233.168","163.182.233.168","163.182.233.168","","3FE49940IJMI13","10225610_9991008593@58502.com","10225610","9991008593","HTTP","2025-05-28 13:19:32 EDT","2025-11-18 12:14:47 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FC287","","","","","80:ab:4d:d9:f8:51","163.182.234.159","163.182.234.159","163.182.234.159","","3FE49996IJLJ03","10225707_9991010583@58502.com","10225707","9991010583","HTTP","2025-05-28 14:32:19 EDT","2025-11-18 11:44:41 EST","OK"
"Hay","A08966","XS-2426X-A","XS-2426X-A","ALCLFDA913C9","","","","","a0:89:66:87:fe:2c","163.182.237.73","163.182.237.73","163.182.237.73","","3FE49940IJMI13","10222332_9991008500@58502.com","10222332","9991008500","HTTP","2025-05-28 15:19:51 EDT","2025-11-18 14:55:58 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A75F1","","","","","80:ab:4d:a4:21:94","163.182.233.178","163.182.233.178","163.182.233.178","","3FE49996IJLJ03","10230125_9991009718@58502.com","10230125","9991009718","HTTP","2025-05-28 15:30:46 EDT","2025-11-18 15:32:13 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB2EB","","","","","80:ab:4d:d8:fe:91","163.182.232.246","163.182.232.246","","","3FE49996IJLJ03","SN-ALCLFD0FB2EB@nosub.net","","","HTTP","2025-05-29 08:55:21 EDT","2025-05-29 11:33:46 EDT","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FBB45","","","","","80:ab:4d:d9:84:31","104.247.101.19","104.247.101.19","104.247.101.19","","3FE49996IJLJ03","10233164_9991001547@58502.com","10233164","9991001547","HTTP","2025-05-29 09:14:27 EDT","2025-11-17 17:36:08 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7FF3","","","","","80:ab:4d:a4:c1:b4","206.130.212.196","206.130.212.196","206.130.212.196","","3FE49996IJLJ03","10233142_9991019578@58502.com","10233142","9991019578","HTTP","2025-05-29 10:06:34 EDT","2025-10-11 21:51:52 EDT","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B4E7","","","","","","192.168.1.98","23.155.131.35","","","3TN00626IJLJ03","10219357_9991018307@58502.com","10219357","9991018307","XMPP","2025-05-29 10:15:17 EDT","2025-11-17 21:05:26 EST","ERROR"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A6E07","","","","","80:ab:4d:a3:a2:f4","163.182.247.55","163.182.247.55","163.182.247.55","","3FE49996IJLJ03","10233159_9991019094@58502.com","10233159","9991019094","HTTP","2025-05-29 11:21:51 EDT","2025-11-17 19:50:36 EST","OK"
"Hay","3c9066","963168MBV_17AZZ","SR505N","3c906609f5e3","restored","","","","00:23:6a:ef:63:4a","192.168.103.161","163.182.235.204","192.168.103.161","","2.6.2.6","SN-3c906609f5e3@nosub.net","","","HTTP","2025-05-29 11:52:11 EDT","2025-10-18 00:43:21 EDT","OFFLINE"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB9E1","","","","","80:ab:4d:d9:6d:f1","163.182.236.178","163.182.236.178","163.182.236.178","","3FE49996IJLJ03","10233056_9991014665@58502.com","10233056","9991014665","HTTP","2025-05-29 13:13:57 EDT","2025-11-18 10:33:14 EST","OK"
"Hay","A08966","XS-2426X-A","XS-2426X-A","ALCLFDA91388","","","","","a0:89:66:87:fa:1c","163.182.233.17","163.182.233.17","163.182.233.17","","3FE49940IJMI13","10223681_9991004542@58502.com","10223681","9991004542","HTTP","2025-05-29 13:17:31 EDT","2025-11-18 14:23:34 EST","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B5C4","","","","","","192.168.1.64","163.182.236.178","","","3TN00626IJLJ03","10233056_9991014665@58502.com","10233056","9991014665","XMPP","2025-05-29 13:53:37 EDT","2025-11-18 12:09:02 EST","ERROR"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48CA1C","","","","","","192.168.1.74","163.182.235.77","","","3TN00626IJLJ03","SN-ALCLEB48CA1C@nosub.net","","","XMPP","2025-05-29 14:06:52 EDT","2025-11-18 12:01:40 EST","ERROR"
"Hay","A08966","XS-2426X-A","XS-2426X-A","ALCLFDA91179","","","","","a0:89:66:87:d9:2c","104.247.102.199","104.247.102.199","104.247.102.199","","3FE49940IJMI13","10223045_9991008561@58502.com","10223045","9991008561","HTTP","2025-05-29 15:40:32 EDT","2025-11-18 08:18:31 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","SR505NA0B5-9022063","restored","","","","00:23:6a:ef:74:86","163.182.248.17","163.182.248.17","163.182.248.17","","2.6.2.6","SN-00236a3c214c@nosub.net","","","HTTP","2025-05-30 02:53:52 EDT","2025-05-30 02:59:21 EDT","OFFLINE"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7FCC","","","","","80:ab:4d:a4:bf:44","163.182.248.18","163.182.248.18","163.182.248.18","","3FE49996IJLJ03","10233117_9991015951@58502.com","10233117","9991015951","HTTP","2025-05-30 08:48:50 EDT","2025-11-18 15:33:18 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB988","","","","","80:ab:4d:d9:68:61","163.182.235.183","163.182.235.183","163.182.235.183","","3FE49996IJLJ03","10211074_9991000237@58502.com","10211074","9991000237","HTTP","2025-05-30 09:03:29 EDT","2025-11-18 11:02:41 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FB215","","","","","80:ab:4d:d8:f1:31","163.182.235.55","163.182.235.55","163.182.235.55","","3FE49996IJLJ03","10233133_9991017265@58502.com","10233133","9991017265","HTTP","2025-05-30 09:08:58 EDT","2025-11-18 14:28:33 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FBB21","","","","","80:ab:4d:d9:81:f1","163.182.241.80","163.182.241.80","163.182.241.80","","3FE49996IJLJ03","10233044_9991010270@58502.com","10233044","9991010270","HTTP","2025-05-30 09:12:54 EDT","2025-11-17 17:48:09 EST","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B5AA","","","","","","192.168.1.65","163.182.241.80","","","3TN00626IJLJ03","SN-ALCLEB48B5AA@nosub.net","","","XMPP","2025-05-30 09:44:40 EDT","2025-11-13 00:45:40 EST","ERROR"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FCDA9","","","","","80:ab:4d:da:aa:71","163.182.235.203","163.182.235.203","163.182.235.203","","3FE49996IJLJ03","10201216_9991014356@58502.com","10201216","9991014356","HTTP","2025-05-30 10:26:32 EDT","2025-11-18 10:46:55 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FCF2F","","","","","80:ab:4d:da:c2:d1","163.182.227.42","163.182.227.42","163.182.227.42","","3FE49996IJLJ03","10233161_9991012009@58502.com","10233161","9991012009","HTTP","2025-05-30 10:28:26 EDT","2025-11-18 00:52:49 EST","OK"
"Hay","80AB4D","Beacon G6","Beacon G6","ALCLFD0A848E","","","","","80:ab:4d:a5:0b:64","163.182.248.198","163.182.248.198","136.175.71.157","","3FE49996HJJL99","10233140_9991016442@58502.com","10233140","9991016442","HTTP","2025-05-30 11:21:07 EDT","2025-10-16 10:57:11 EDT","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A845B","","","","","80:ab:4d:a5:08:34","163.182.235.250","163.182.235.250","163.182.235.250","","3FE49996IJLJ03","10225280_9991008574@58502.com","10225280","9991008574","HTTP","2025-05-30 11:34:47 EDT","2025-11-17 17:27:21 EST","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B3A8","","","","","","0.0.0.0","163.182.235.250","","","Unknown","10225280_9991008574@58502.com","10225280","9991008574","HTTP","2025-05-30 12:01:40 EDT","2025-11-17 17:20:48 EST","BUSY"
"Hay","A08966","XS-2426X-A","XS-2426X-A","ALCLFDA914F4","","","","","a0:89:66:88:10:dc","23.155.130.183","23.155.130.183","23.155.130.183","","3FE49940IJMI13","10227679_9991008633@58502.com","10227679","9991008633","HTTP","2025-05-30 13:48:32 EDT","2025-11-18 07:42:24 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FBAE7","","","","","80:ab:4d:d9:7e:51","163.182.248.188","163.182.248.188","163.182.248.188","","3FE49996IJLJ03","10226766_9991008091@58502.com","10226766","9991008091","HTTP","2025-05-30 14:13:13 EDT","2025-11-16 15:15:19 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A80DA","","","","","80:ab:4d:a4:d0:24","136.175.68.145","136.175.68.145","136.175.68.145","","3FE49996IJLJ03","10232505_9991014137@58502.com","10232505","9991014137","HTTP","2025-05-30 15:50:43 EDT","2025-10-14 13:25:07 EDT","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B354","","","","","","0.0.0.0","163.182.235.55","","","Unknown","SN-ALCLEB48B354@nosub.net","","","HTTP","2025-05-30 20:17:23 EDT","2025-11-18 14:02:24 EST","BUSY"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0A7DC7","","","","","80:ab:4d:a4:9e:f4","206.130.213.126","206.130.213.126","206.130.213.126","","3FE49996IJLJ03","10231414_9991012008@58502.com","10231414","9991012008","HTTP","2025-05-31 09:29:16 EDT","2025-10-12 08:51:21 EDT","OK"
"Hay","EC4F82","ENT","844E-1","CXNK0020A124","restored","GUI_PASS_2023-03","","","ec:4f:82:12:d8:6d","206.130.215.72","206.130.215.72","206.130.215.72","","12.2.12.9.1","SN-CXNK0020A124@nosub.net","","","HTTP","2025-05-31 10:44:54 EDT","2025-06-18 09:23:13 EDT","OFFLINE"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FBE37","","","","","80:ab:4d:d9:b3:51","163.182.233.173","163.182.233.173","163.182.233.173","","3FE49996IJLJ03","10227833_9991003835@58502.com","10227833","9991003835","HTTP","2025-05-31 11:32:17 EDT","2025-09-20 15:59:14 EDT","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLF952DECC","","","","","f8:9b:6e:24:9a:86","163.182.234.117","163.182.234.117","163.182.234.117","","3FE49996IJLJ03","10224187_9991000793@58502.com","10224187","9991000793","HTTP","2025-05-31 12:55:46 EDT","2025-11-18 09:26:38 EST","OK"
"Hay","80AB4D","Beacon G6","Nokia WiFi Beacon G6","ALCLFD0FBFCC","","","","","80:ab:4d:d9:cc:a1","163.182.234.244","163.182.234.244","163.182.234.244","","3FE49996IJLJ03","10201901_9991003315@58502.com","10201901","9991003315","HTTP","2025-05-31 13:47:41 EDT","2025-10-13 17:23:45 EDT","OK"
"Hay","F89B6E","Beacon 3.1","Nokia WiFi Beacon 3.1","ALCLEB48B36B","","","","","","0.0.0.0","163.182.234.117","","","Unknown","10224187_9991000793@58502.com","10224187","9991000793","HTTP","2025-05-31 14:06:03 EDT","2025-11-18 05:19:20 EST","ERROR"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aec44f6","","","","","","192.168.97.200","163.182.235.239","192.168.97.200","","2.6.2.6","10226633_9991006352@58502.com","10226633","9991006352","HTTP","2025-05-31 14:38:02 EDT","2025-05-31 14:40:37 EDT","OFFLINE"
